수주번호,이니셜,수출국가,성명,거래처명,출고예상일,화폐,판매코드,품명,생산품명,품목코드,Q코드,R코드,수량,단가,수주금액,상태,포장단위,신규분류코드,수주일자,가격조건,공장,잔여수량,잔여수주수량,사출창고,분리창고,검사접착,누수규격검사,제품재고,불용재고,생산필요량,사출필요량,분리필요량,하이드레이션/전면검사필요량,접착/멸균필요량,누수/규격검사필요량
2.03E+11,YH0101,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5387A-01.50STA,BELLA D_Star,BELLA D_Star,P5387A-01.50STA,Q5387-01.50STA,R5387-01.50STA,800,0.503,"7,092.30",접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,800,0,0,0,0,3350,0,0,0,0,0,0,0
2.03E+11,YH0101,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5387A-01.75STA,BELLA D_Star,BELLA D_Star,P5387A-01.75STA,Q5387-01.75STA,R5387-01.75STA,400,0.503,"7,092.30",접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,400,0,2475,0,0,185,0,215,0,0,255,253,218
2.03E+11,YH0101,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5387A-02.00STA,BELLA D_Star,BELLA D_Star,P5387A-02.00STA,Q5387-02.00STA,R5387-02.00STA,400,0.503,"7,092.30",접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,400,0,0,0,0,3350,0,0,0,0,0,0,0
2.03E+11,YH0101,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5387A-02.25STA,BELLA D_Star,BELLA D_Star,P5387A-02.25STA,Q5387-02.25STA,R5387-02.25STA,300,0.503,"7,092.30",접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,300,0,0,0,0,1660,0,0,0,0,0,0,0
2.03E+11,YH0101,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5387A-02.50STA,BELLA D_Star,BELLA D_Star,P5387A-02.50STA,Q5387-02.50STA,R5387-02.50STA,200,0.503,"7,092.30",접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,200,0,0,0,0,910,0,0,0,0,0,0,0
2.03E+11,YH0101,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5388A-03.00COV,BELLA D_Cove,BELLA D_Cove,P5388A-03.00COV,Q5388-03.00COV,R5388-03.00COV,300,0.503,150.90,접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,300,0,5279,0,0,1395,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5376A-00.00ONY,DYE D_ONYX,DYE D_ONYX,P5376A-00.00ONY,Q5376-00.00ONY,R5376-00.00ONY,10000,0.46,"6,440.00",접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,10000,0,4571,0,0,12080,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5376A-00.50ONY,DYE D_ONYX,DYE D_ONYX,P5376A-00.50ONY,Q5376-00.50ONY,R5376-00.50ONY,300,0.46,"6,440.00",접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,300,0,0,0,0,9230,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5376A-00.75ONY,DYE D_ONYX,DYE D_ONYX,P5376A-00.75ONY,Q5376-00.75ONY,R5376-00.75ONY,400,0.46,"6,440.00",접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,400,0,0,0,0,5260,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5376A-01.50ONY,DYE D_ONYX,DYE D_ONYX,P5376A-01.50ONY,Q5376-01.50ONY,R5376-01.50ONY,1000,0.46,"6,440.00",접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,1000,0,0,0,0,3240,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5376A-01.75ONY,DYE D_ONYX,DYE D_ONYX,P5376A-01.75ONY,Q5376-01.75ONY,R5376-01.75ONY,200,0.46,"6,440.00",접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,200,0,0,0,0,5650,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5376A-02.00ONY,DYE D_ONYX,DYE D_ONYX,P5376A-02.00ONY,Q5376-02.00ONY,R5376-02.00ONY,600,0.46,"6,440.00",접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,600,0,0,0,0,6790,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5376A-04.50ONY,DYE D_ONYX,DYE D_ONYX,P5376A-04.50ONY,Q5376-04.50ONY,R5376-04.50ONY,300,0.46,"6,440.00",접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,300,0,0,0,0,11510,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5376A-05.00ONY,DYE D_ONYX,DYE D_ONYX,P5376A-05.00ONY,Q5376-05.00ONY,R5376-05.00ONY,400,0.46,"6,440.00",접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,400,0,0,0,0,5810,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5376A-05.50ONY,DYE D_ONYX,DYE D_ONYX,P5376A-05.50ONY,Q5376-05.50ONY,R5376-05.50ONY,800,0.46,"6,440.00",접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,800,0,0,0,0,965,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5380A-00.00ALA,DYE D_ALORA,DYE D_ALORA,P5380A-00.00ALA,Q5380-00.00ALA,R5380-00.00ALA,5000,0.46,"2,438.00",접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,5000,8918,5926,0,0,2265,0,2735,0,0,3237,3215,2773
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5380A-05.00ALA,DYE D_ALORA,DYE D_ALORA,P5380A-05.00ALA,Q5380-05.00ALA,R5380-05.00ALA,300,0.46,"2,438.00",접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,300,0,0,0,0,3145,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5378A-01.50LVA,DYE D_LAVA,DYE D_LAVA,P5378A-01.50LVA,Q5378-01.50LVA,R5378-01.50LVA,250,0,0.00,접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,250,0,1772,0,0,4745,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5378A-01.75LVA,DYE D_LAVA,DYE D_LAVA,P5378A-01.75LVA,Q5378-01.75LVA,R5378-01.75LVA,1000,0,0.00,접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,1000,0,0,0,0,1840,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5378A-02.00LVA,DYE D_LAVA,DYE D_LAVA,P5378A-02.00LVA,Q5378-02.00LVA,R5378-02.00LVA,1000,0,0.00,접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,1000,0,5201,0,0,5800,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5378A-02.25LVA,DYE D_LAVA,DYE D_LAVA,P5378A-02.25LVA,Q5378-02.25LVA,R5378-02.25LVA,500,0,0.00,접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,500,0,0,0,0,2655,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5378A-02.50LVA,DYE D_LAVA,DYE D_LAVA,P5378A-02.50LVA,Q5378-02.50LVA,R5378-02.50LVA,800,0,0.00,접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,800,0,0,0,0,760,0,40,83,64,49,48,41
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5378A-02.75LVA,DYE D_LAVA,DYE D_LAVA,P5378A-02.75LVA,Q5378-02.75LVA,R5378-02.75LVA,200,0,0.00,접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,200,0,0,0,0,2315,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5378A-03.50LVA,DYE D_LAVA,DYE D_LAVA,P5378A-03.50LVA,Q5378-03.50LVA,R5378-03.50LVA,300,0,0.00,접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,300,0,2180,0,0,5345,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5378A-03.75LVA,DYE D_LAVA,DYE D_LAVA,P5378A-03.75LVA,Q5378-03.75LVA,R5378-03.75LVA,400,0,0.00,접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,400,13884,3533,0,0,190,0,210,0,0,249,247,213
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5378A-04.00LVA,DYE D_LAVA,DYE D_LAVA,P5378A-04.00LVA,Q5378-04.00LVA,R5378-04.00LVA,500,0,0.00,접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,500,0,0,0,0,890,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5378A-04.50LVA,DYE D_LAVA,DYE D_LAVA,P5378A-04.50LVA,Q5378-04.50LVA,R5378-04.50LVA,200,0,0.00,접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,200,0,0,0,0,585,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5378A-05.00LVA,DYE D_LAVA,DYE D_LAVA,P5378A-05.00LVA,Q5378-05.00LVA,R5378-05.00LVA,500,0,0.00,접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,500,0,0,0,0,2565,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5378A-00.00LVA,DYE D_LAVA,DYE D_LAVA,P5378A-00.00LVA,Q5378-00.00LVA,R5378-00.00LVA,15000,0.46,"8,303.00",접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,15000,5789,8635,0,0,12930,0,2070,0,0,2450,2433,2099
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5378A-00.50LVA,DYE D_LAVA,DYE D_LAVA,P5378A-00.50LVA,Q5378-00.50LVA,R5378-00.50LVA,300,0.46,"8,303.00",접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,300,0,0,0,0,4760,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5378A-00.75LVA,DYE D_LAVA,DYE D_LAVA,P5378A-00.75LVA,Q5378-00.75LVA,R5378-00.75LVA,300,0.46,"8,303.00",접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,300,0,0,0,0,1780,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5378A-01.00LVA,DYE D_LAVA,DYE D_LAVA,P5378A-01.00LVA,Q5378-01.00LVA,R5378-01.00LVA,900,0.46,"8,303.00",접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,900,0,0,0,0,7405,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5378A-01.25LVA,DYE D_LAVA,DYE D_LAVA,P5378A-01.25LVA,Q5378-01.25LVA,R5378-01.25LVA,800,0.46,"8,303.00",접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,800,0,0,0,0,2135,0,0,0,0,0,0,0
2.03E+11,YH0103,쿠웨이트,조용호,OPTICAL SUPPLIES Co.,2026-02-13,USD,T5377A-04.50CPR,DYE D_CAPRI,DYE D_CAPRI,P5377A-04.50CPR,Q5377-04.50CPR,R5377-04.50CPR,300,0.46,138.00,접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,300,0,0,0,0,3840,0,0,0,0,0,0,0
2.03E+11,YH0105,레바논,조용호,OPTICAL SUPPLIES Co.,2026-02-16,USD,T5316A-00.00PIE,BELLA D_Pine,BELLA D_Pine,P5316A-00.00PIE,Q5316-00.00PIE,R5316-00.00PIE,1000,0.503,503,접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,1000,0,14892,0,0,10285,0,715,0,0,847,841,725
2.03E+11,YH0105,레바논,조용호,OPTICAL SUPPLIES Co.,2026-02-16,USD,T5317A-00.00CED,BELLA D_Cedar,BELLA D_Cedar,P5317A-00.00CED,Q5317-00.00CED,R5317-00.00CED,1000,0.503,503,접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,1000,29306,637,0,0,6120,0,1000,0,1478,1182,1175,1013
2.03E+11,YH0105,레바논,조용호,OPTICAL SUPPLIES Co.,2026-02-16,USD,T5386A-00.00GAN,BELLA D_Garnet,BELLA D_Garnet,P5386A-00.00GAN,Q5386-00.00GAN,R5386-00.00GAN,1000,0.503,503,접수,10,1-Day_Color_Sph,2026-01-14,FOB,S관(3공장),0,1000,0,0,0,0,1505,0,0,0,0,0,0,0
2.03E+11,X2161,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A-02.00,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A-02.00,Q1026-02.00,R1026-02.00,1650,0.24,"8,712.00",접수,30,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,1650,0,988,478,0,17720,0,0,0,0,0,0,0
2.03E+11,X2161,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A-03.25,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A-03.25,Q1026-03.25,R1026-03.25,3450,0.24,"8,712",접수,30,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,3450,9788,14553,6038,0,25740,0,0,0,0,0,0,0
2.03E+11,X2161,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A-05.00,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A-05.00,Q1026-05.00,R1026-05.00,7650,0.24,"8,712",접수,30,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,7650,0,5414,799,0,17185,0,0,0,0,0,0,0
2.03E+11,X2161,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A-05.25,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A-05.25,Q1026-05.25,R1026-05.25,300,0.24,"8,712",접수,30,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,300,0,14889,7438,2475,6865,0,0,0,0,0,0,0
2.03E+11,X2161,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A-05.75,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A-05.75,Q1026-05.75,R1026-05.75,7200,0.24,"8,712",접수,30,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,7200,0,7489,0,0,14390,0,0,0,0,0,0,0
2.03E+11,X2161,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A-06.00,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A-06.00,Q1026-06.00,R1026-06.00,3150,0.24,"8,712",접수,30,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,3150,0,0,0,0,3400,0,0,0,0,0,0,0
2.03E+11,X2161,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A-06.50,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A-06.50,Q1026-06.50,R1026-06.50,4200,0.24,"8,712",접수,30,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,4200,0,38683,2437,0,13335,0,0,0,0,0,0,0
2.03E+11,X2161,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A-09.50,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A-09.50,Q1026-09.50,R1026-09.50,600,0.24,"8,712",접수,30,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,600,0,833,0,0,3410,0,0,0,0,0,0,0
2.03E+11,X2161,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A+01.00,O2O2 D_UV_Spherical_FGC,O2O2 Spherical(DK70)_K2-SMD,P0510A+01.00,Q5420+01.00,R5420+01.00,150,0.24,"8,712",접수,30,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,150,1523,4750,0,0,5300,0,0,0,0,0,0,0
2.03E+11,X2161,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A+01.25,O2O2 D_UV_Spherical_FGC,O2O2 Spherical(DK70)_K2-SMD,P0510A+01.25,Q5420+01.25,R5420+01.25,150,0.24,"8,712",접수,30,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,150,0,5617,1465,0,890,0,0,0,0,0,0,0
2.03E+11,X2161,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A+02.00,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A+02.00,Q1026+02.00,R1026+02.00,2850,0.24,"8,712",접수,30,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,2850,0,0,0,0,3865,0,0,0,0,0,0,0
2.03E+11,X2161,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A+02.25,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A+02.25,Q1026+02.25,R1026+02.25,1350,0.24,"8,712",접수,30,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,1350,0,0,0,0,3080,0,0,0,0,0,0,0
2.03E+11,X2161,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A+02.75,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A+02.75,Q1026+02.75,R1026+02.75,600,0.24,"8,712.00",접수,30,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,600,0,1848,0,0,2150,0,0,0,0,0,0,0
2.03E+11,X2161,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A+03.00,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A+03.00,Q1026+03.00,R1026+03.00,300,0.24,"8,712.00",접수,30,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,300,0,1550,0,0,4150,0,0,0,0,0,0,0
2.03E+11,X2161,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A+04.00,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A+04.00,Q1026+04.00,R1026+04.00,1050,0.24,"8,712.00",접수,30,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,1050,0,1721,0,0,3345,0,0,0,0,0,0,0
2.03E+11,X2161,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A+06.00,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A+06.00,Q1026+06.00,R1026+06.00,300,0.24,"8,712.00",접수,30,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,300,0,4607,0,0,1840,0,0,0,0,0,0,0
2.03E+11,X2161,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A+06.50,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A+06.50,Q1026+06.50,R1026+06.50,600,0.24,"8,712.00",접수,30,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,600,0,1550,0,0,745,0,0,0,0,0,0,0
2.03E+11,X2161,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A+07.00,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A+07.00,Q1026+07.00,R1026+07.00,300,0.24,"8,712.00",접수,30,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,300,0,1622,0,0,2140,0,0,0,0,0,0,0
2.03E+11,X2161,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A+08.00,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A+08.00,Q1026+08.00,R1026+08.00,450,0.24,"8,712.00",접수,30,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,450,0,0,0,0,1905,0,0,0,0,0,0,0
2.03E+11,X2162,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A-00.50,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A-00.50,Q1026-00.50,R1026-00.50,300,0.26,"1,215.50",접수,5,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,300,0,17492,0,0,6515,0,0,0,0,0,0,0
2.03E+11,X2162,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A-00.75,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A-00.75,Q1026-00.75,R1026-00.75,100,0.26,"1,215.50",접수,5,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,100,9538,46575,22609,6470,9565,0,0,0,0,0,0,0
2.03E+11,X2162,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A-01.25,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A-01.25,Q1026-01.25,R1026-01.25,525,0.26,"1,215.50",접수,5,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,525,3615,10807,1231,0,5570,0,0,0,0,0,0,0
2.03E+11,X2162,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A-01.50,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A-01.50,Q1026-01.50,R1026-01.50,200,0.26,"1,215.50",접수,5,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,200,0,14311,0,0,610,0,0,0,0,0,0,0
2.03E+11,X2162,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A-02.00,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A-02.00,Q1026-02.00,R1026-02.00,750,0.26,"1,215.50",접수,5,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,750,0,988,478,0,17720,0,0,0,0,0,0,0
2.03E+11,X2162,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A-04.75,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A-04.75,Q1026-04.75,R1026-04.75,750,0.26,"1,215.50",접수,5,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,750,0,20736,8211,8905,11400,0,0,0,0,0,0,0
2.03E+11,X2162,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A-06.50,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A-06.50,Q1026-06.50,R1026-06.50,50,0.26,"1,215.50",접수,5,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,50,0,38683,2437,0,13335,0,0,0,0,0,0,0
2.03E+11,X2162,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A-07.00,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A-07.00,Q1026-07.00,R1026-07.00,25,0.26,"1,215.50",접수,5,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,25,0,4985,0,0,660,0,0,0,0,0,0,0
2.03E+11,X2162,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A-07.50,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A-07.50,Q1026-07.50,R1026-07.50,325,0.26,"1,215.50",접수,5,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,325,0,4778,0,0,2495,0,0,0,0,0,0,0
2.03E+11,X2162,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A-08.00,O2O2 D_UV_Spherical_FGC,O2O2 Spherical_K2-SMDH_OPHTALMIC,P0510A-08.00,Q1026-08.00,R1026-08.00,100,0.26,"1,215.50",접수,5,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,100,0,14977,0,0,1175,0,0,0,0,0,0,0
2.03E+11,X2162,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A-08.50,O2O2 D_UV_Spherical_FGC,O2O2 Spherical(DK70)_K2-SMD,P0510A-08.50,Q5420-08.50,R5420-08.50,25,0.26,"1,215.50",접수,5,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,25,0,0,0,0,1495,0,0,0,0,0,0,0
2.03E+11,X2162,영국,임승진,CROSSBIRD LIMITED (Feel Good Contacts),2026-01-09,USD,T0510A-09.00,O2O2 D_UV_Spherical_FGC,O2O2 Spherical(DK70)_K2-SMD,P0510A-09.00,Q5420-09.00,R5420-09.00,125,0.26,"1,215.50",접수,5,Si_1-Day_Sph,2025-12-01,EXW,S관(3공장),0,125,0,0,0,0,920,0,0,0,0,0,0,0
